account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_terms,loan_status,loan_default,max_withdrawal,min_withdrawal_x,min_withdrawal_y,cc_payment,cc_payment
335,Ostrava - mesto,1996-01-20,monthly,1,0,,,,,,,5800,15,15,2632.0,3.0
336,Uherske Hradiste,1995-10-16,monthly,1,0,,,,,,,22400,15,15,2441.0,3.0
337,Pelhrimov,1995-11-25,monthly,2,0,,,,,,,59600,15,15,2054.0,3.0
338,Semily,1995-11-18,monthly,1,0,,,,,,,7980,15,15,2709.0,3.0
340,Hl.m. Praha,1993-11-03,monthly,2,0,,,,,,,10000,15,15,2292.0,3.0
341,Plzen - sever,1996-11-19,monthly,1,0,,,,,,,28800,15,15,2297.0,3.0
342,Zlin,1996-10-13,monthly,1,0,,,,,,,7320,15,15,1882.0,3.0
343,Pisek,1994-04-26,monthly,1,0,,,,,,,5400,15,15,2440.0,3.0
344,Brno - mesto,1993-12-01,monthly,1,0,5044.0,100980.0,1683.0,60.0,current,"('F',)",23100,15,15,2676.0,3.0
345,Kolin,1993-11-20,monthly,1,0,,,,,,,24500,15,15,2638.0,3.0
346,Litomerice,1993-01-11,monthly,1,0,,,,,,,40320,15,15,2325.0,3.0
347,Znojmo,1993-12-13,monthly,1,0,5045.0,187224.0,7801.0,24.0,"('expired',)",T,51900,0,0,2658.0,3.0
348,Klatovy,1995-11-15,monthly,1,1,,,,,,,23200,15,15,2470.0,3.0
349,Olomouc,1997-06-08,monthly,2,0,5046.0,42816.0,3568.0,12.0,current,"('F',)",8400,15,15,2005.0,3.0
350,Pardubice,1996-10-13,monthly,1,0,,,,,,,10550,15,15,1905.0,3.0
351,Svitavy,1997-02-17,monthly,1,1,,,,,,,23400,15,15,2011.0,3.0
352,Most,1994-07-04,monthly,1,0,,,,,,,11250,15,15,2642.0,3.0
353,Karlovy Vary,1995-08-30,monthly,1,0,,,,,,,14550,15,15,2864.0,3.0
354,Kromeriz,1993-10-28,monthly,1,0,,,,,,,22100,15,15,3648.0,3.0
356,Karvina,1996-03-12,monthly,1,1,,,,,,,19500,15,15,3804.0,3.0
357,Strakonice,1996-03-10,monthly,1,0,,,,,,,2100,15,15,9265.0,3.0
358,Pribram,1993-12-09,monthly,1,0,,,,,,,10700,15,15,9263.0,3.0
359,Praha - zapad,1994-12-11,monthly,1,0,,,,,,,11000,15,15,9236.0,3.0
360,Ceska Lipa,1996-05-14,monthly,1,1,,,,,,,33120,15,15,9227.0,3.0
361,Trutnov,1993-02-27,monthly,1,1,,,,,,,39700,15,15,9138.0,3.0
362,Cesky Krumlov,1993-04-04,monthly,1,0,,,,,,,16160,15,15,9093.0,3.0
363,Hl.m. Praha,1994-05-06,monthly,1,1,,,,,,,58700,15,15,9037.0,3.0
364,Hl.m. Praha,1997-01-20,monthly,2,0,,,,,,,3570,15,15,9030.0,3.0
365,Ostrava - mesto,1993-12-12,monthly,1,0,,,,,,,18700,5,5,8972.0,3.0
366,Hl.m. Praha,1996-10-23,monthly,2,0,,,,,,,28960,15,15,9377.0,3.0
367,Cheb,1997-05-09,monthly,1,1,,,,,,,13120,15,15,8931.0,3.0
368,Vsetin,1993-07-06,monthly,1,0,,,,,,,15900,15,15,8919.0,3.0
370,Klatovy,1994-02-18,monthly,1,0,,,,,,,6210,15,15,8566.0,3.0
371,Pribram,1996-08-02,monthly,1,1,,,,,,,19000,15,15,8564.0,3.0
372,Brno - venkov,1995-09-10,monthly,1,0,,,,,,,34720,15,15,8475.0,3.0
373,Bruntal,1996-06-20,monthly,1,1,,,,,,,37760,15,15,8411.0,3.0
374,Louny,1993-01-09,monthly,1,0,,,,,,,63900,15,15,8381.0,3.0
375,Frydek - Mistek,1996-06-07,monthly,1,0,,,,,,,9300,15,15,9307.0,3.0
376,Klatovy,1995-03-05,monthly,1,0,,,,,,,29200,15,15,9422.0,3.0
377,Karvina,1994-08-19,monthly,1,1,,,,,,,75600,4,4,8327.0,3.0
378,Frydek - Mistek,1996-07-22,monthly,1,0,5051.0,230400.0,3840.0,60.0,current,"('F',)",63900,2,2,10148.0,3.0
379,Ceska Lipa,1996-05-18,monthly,1,0,,,,,,,5900,15,15,10663.0,3.0
381,Frydek - Mistek,1993-07-04,monthly,1,0,,,,,,,18560,15,15,1256.0,3.0
382,Ceske Budejovice,1996-08-16,monthly,1,0,,,,,,,7680,14,14,1250.0,3.0
383,Louny,1997-05-15,monthly,1,0,,,,,,,2800,15,15,10493.0,3.0
385,Kolin,1993-04-07,monthly,1,0,,,,,,,5850,15,15,10215.0,3.0
386,Hl.m. Praha,1997-08-11,monthly,2,1,,,,,,,16200,15,15,10202.0,3.0
387,Olomouc,1997-09-19,monthly,1,1,,,,,,,45800,15,15,426.0,3.0
388,Kromeriz,1995-02-11,monthly,1,1,,,,,,,20300,15,15,9640.0,3.0
389,Sokolov,1993-08-28,monthly,1,0,,,,,,,6000,15,15,10049.0,3.0
390,Chrudim,1996-02-16,monthly,1,1,,,,,,,80400,15,15,10022.0,3.0
391,Liberec,1993-12-11,monthly,1,0,,,,,,,27800,15,15,1177.0,3.0
392,Hl.m. Praha,1996-07-14,monthly,1,1,,,,,,,42080,15,15,442.0,3.0
393,Nachod,1995-02-04,monthly,1,1,,,,,,,31700,15,15,9869.0,3.0
395,Hl.m. Praha,1993-03-12,monthly,2,0,,,,,,,28160,15,15,9731.0,3.0
396,Tabor,1993-03-08,monthly,1,0,,,,,,,24800,15,15,9730.0,3.0
397,Praha - zapad,1993-10-26,monthly,2,0,,,,,,,57500,15,15,8377.0,3.0
398,Jesenik,1997-10-24,monthly,2,0,,,,,,,9100,15,15,8268.0,3.0
399,Hl.m. Praha,1996-08-27,monthly,1,1,,,,,,,64600,15,15,2795.0,3.0
400,Plzen - sever,1993-07-17,monthly,1,0,,,,,,,20300,15,15,4423.0,3.0
401,Ceska Lipa,1993-01-18,monthly,1,0,,,,,,,60900,15,15,5991.0,3.0
402,Frydek - Mistek,1997-09-14,monthly,1,0,,,,,,,23000,15,15,5774.0,3.0
403,Hl.m. Praha,1993-07-29,monthly,2,1,,,,,,,13050,15,15,4259.0,3.0
404,Usti nad Labem,1995-04-28,monthly,1,1,,,,,,,48400,15,15,5622.0,3.0
405,Brno - venkov,1997-03-13,monthly,1,1,,,,,,,39800,0,0,5541.0,3.0
406,Vyskov,1996-09-03,monthly,1,0,,,,,,,6000,15,15,5362.0,3.0
408,Usti nad Labem,1993-07-21,monthly,1,1,,,,,,,20000,15,15,5269.0,3.0
409,Hl.m. Praha,1996-06-11,monthly,1,0,,,,,,,12800,15,15,5118.0,3.0
410,Semily,1996-10-15,monthly,1,0,,,,,,,7150,15,15,2699.0,3.0
411,Karvina,1993-02-05,monthly,1,1,,,,,,,32640,15,15,4473.0,3.0
412,Ostrava - mesto,1996-01-21,monthly,2,1,,,,,,,38600,15,15,4999.0,3.0
413,Pisek,1996-07-09,monthly,1,0,,,,,,,16800,15,15,4969.0,3.0
414,Hl.m. Praha,1996-01-29,monthly,1,0,,,,,,,23840,15,15,4937.0,3.0
415,Klatovy,1993-03-03,monthly,1,0,,,,,,,17600,15,15,4863.0,3.0
416,Kutna Hora,1996-08-11,monthly,1,0,,,,,,,5600,15,15,4650.0,3.0
417,Opava,1996-01-27,monthly,1,1,,,,,,,61000,15,15,4727.0,3.0
418,Liberec,1995-08-27,monthly,1,1,,,,,,,30240,15,15,4681.0,3.0
419,Rakovnik,1993-10-25,monthly,1,0,,,,,,,16100,15,15,4033.0,3.0
420,Prerov,1995-08-26,monthly,1,0,,,,,,,13100,15,15,6353.0,3.0
421,Prerov,1997-11-27,monthly,1,0,,,,,,,10500,15,15,8169.0,3.0
423,Pribram,1993-03-28,monthly,1,0,,,,,,,5430,15,15,8159.0,3.0
424,Pribram,1997-02-17,monthly,1,1,,,,,,,24900,15,15,8158.0,3.0
425,Nymburk,1993-03-19,monthly,1,0,,,,,,,8160,15,15,3862.0,3.0
426,Hl.m. Praha,1993-11-29,monthly,1,0,5060.0,252060.0,4201.0,60.0,current,T,41700,4,4,8114.0,3.0
427,Mlada Boleslav,1994-07-24,monthly,2,1,,,,,,,32960,15,15,8085.0,3.0
428,Hl.m. Praha,1993-02-27,monthly,2,0,,,,,,,13100,15,15,8073.0,3.0
429,Vyskov,1995-09-03,monthly,1,0,,,,,,,21700,15,15,7957.0,3.0
430,Brno - mesto,1995-09-02,monthly,1,0,,,,,,,3800,100,100,7894.0,3.0
431,Pisek,1996-11-05,monthly,1,1,,,,,,,19100,15,15,7674.0,3.0
432,Nachod,1993-06-16,monthly,1,0,,,,,,,25000,15,15,6609.0,3.0
433,Strakonice,1993-06-12,monthly,1,0,,,,,,,22400,15,15,7636.0,3.0
434,Hl.m. Praha,1996-12-24,monthly,1,0,,,,,,,12400,15,15,7606.0,3.0
435,Louny,1993-01-08,monthly,1,0,,,,,,,12150,15,15,7565.0,3.0
436,Sokolov,1996-08-07,monthly,2,0,,,,,,,10300,15,15,7542.0,3.0
437,Hradec Kralove,1993-12-03,monthly,2,0,,,,,,,60800,15,15,7454.0,3.0
438,Litomerice,1997-06-23,monthly,1,1,,,,,,,21200,800,800,7262.0,3.0
439,Jesenik,1996-04-15,monthly,1,0,,,,,,,23800,15,15,6902.0,3.0
440,Rokycany,1996-12-22,monthly,1,0,5061.0,84288.0,1756.0,48.0,current,"('F',)",18700,15,15,6699.0,3.0
442,Brno - mesto,1997-03-30,monthly,1,0,5063.0,357840.0,7455.0,48.0,current,T,47600,1,1,3679.0,3.0
443,Zlin,1993-01-28,monthly,1,0,,,,,,,7230,15,15,10884.0,3.0
444,Plzen - mesto,1996-05-09,monthly,1,0,,,,,,,17500,15,15,3491.0,3.0
446,Svitavy,1993-06-15,monthly,1,1,,,,,,,30560,15,15,3368.0,3.0
447,Kolin,1996-08-14,monthly,1,0,,,,,,,20800,15,15,3410.0,3.0
449,Prachatice,1994-11-22,monthly,2,0,,,,,,,12600,15,15,3463.0,3.0
450,Kromeriz,1996-05-28,monthly,1,0,,,,,,,6200,15,15,3466.0,3.0
451,Praha - zapad,1994-05-05,monthly,1,0,,,,,,,4300,100,100,3472.0,3.0
452,Vyskov,1995-11-29,monthly,1,0,,,,,,,63700,15,15,3474.0,3.0
453,Prerov,1997-04-24,monthly,1,0,,,,,,,22900,15,15,3497.0,3.0
454,Melnik,1995-05-07,monthly,1,0,,,,,,,14080,15,15,3302.0,3.0
455,Brno - mesto,1995-04-23,monthly,1,0,,,,,,,24320,15,15,3550.0,3.0
456,Semily,1993-01-21,monthly,1,1,,,,,,,63900,15,15,3551.0,3.0
458,Melnik,1995-06-16,monthly,1,0,,,,,,,16200,15,15,3558.0,3.0
459,Pardubice,1993-01-21,monthly,1,0,,,,,,,3500,200,200,3565.0,3.0
460,Hl.m. Praha,1994-04-18,monthly,2,0,,,,,,,7450,15,15,3605.0,3.0
461,Sokolov,1993-02-18,monthly,2,0,,,,,,,9500,15,15,3617.0,3.0
462,Rokycany,1993-11-10,monthly,1,0,,,,,,,33920,15,15,3628.0,3.0
463,Trutnov,1995-05-08,monthly,1,0,,,,,,,48300,15,15,3309.0,3.0
464,Hradec Kralove,1997-05-28,monthly,1,0,,,,,,,4800,15,15,3276.0,3.0
465,Ceska Lipa,1993-02-04,monthly,1,0,,,,,,,11700,15,15,10905.0,3.0
466,Novy Jicin,1996-02-18,monthly,1,0,,,,,,,5600,100,100,3051.0,3.0
467,Ostrava - mesto,1993-09-24,monthly,1,0,,,,,,,14200,15,15,2799.0,3.0
468,Semily,1996-03-19,monthly,1,1,,,,,,,23200,15,15,2842.0,3.0
469,Olomouc,1997-07-14,monthly,2,0,,,,,,,5300,15,15,2906.0,3.0
470,Zlin,1994-03-23,monthly,1,0,,,,,,,7800,15,15,2951.0,3.0
471,Pardubice,1995-06-07,monthly,2,1,,,,,,,12100,15,15,2967.0,3.0
472,Mlada Boleslav,1996-10-11,monthly,1,0,5072.0,196800.0,8200.0,24.0,current,T,78300,5,5,2998.0,3.0
473,Opava,1996-10-20,monthly,1,0,,,,,,,12300,15,15,3033.0,3.0
474,Trebic,1995-12-06,monthly,1,0,,,,,,,8880,15,15,3041.0,3.0
475,Beroun,1997-05-11,monthly,2,0,,,,,,,5900,15,15,3059.0,3.0
476,Jesenik,1997-04-11,monthly,1,0,,,,,,,4400,100,100,3268.0,3.0
477,Hl.m. Praha,1993-01-25,monthly,1,0,,,,,,,22300,15,15,3087.0,3.0
478,Jihlava,1994-07-16,monthly,2,1,,,,,,,36320,15,15,3103.0,3.0
479,Hl.m. Praha,1995-11-05,monthly,1,0,,,,,,,6750,15,15,3119.0,3.0
480,Cheb,1997-01-21,monthly,1,0,,,,,,,38560,15,15,3124.0,3.0
481,Olomouc,1996-04-23,monthly,1,0,,,,,,,5800,15,15,3132.0,3.0
483,Karvina,1997-07-15,monthly,1,0,,,,,,,5500,15,15,3222.0,3.0
484,Hl.m. Praha,1995-01-20,monthly,1,0,,,,,,,13400,15,15,3252.0,3.0
486,Decin,1995-11-21,monthly,1,1,,,,,,,28700,15,15,3655.0,3.0
487,Teplice,1995-11-14,monthly,2,0,,,,,,,74100,15,15,3669.0,3.0
488,Klatovy,1996-06-20,monthly,1,0,,,,,,,2700,200,200,3556.0,3.0
489,Jindrichuv Hradec,1993-05-17,monthly,1,1,,,,,,,25100,15,15,1906.0,3.0
490,Jicin,1995-05-23,monthly,1,0,,,,,,,4700,15,15,1876.0,3.0
491,Chrudim,1996-05-12,monthly,1,1,,,,,,,18100,15,15,67.0,3.0
492,Kolin,1993-10-10,monthly,1,0,,,,,,,10600,15,15,1811.0,3.0
493,Plzen - mesto,1994-04-05,monthly,1,1,,,,,,,25120,15,15,102.0,3.0
494,Prostejov,1993-03-11,monthly,1,1,,,,,,,54700,15,15,110.0,3.0
496,Jesenik,1993-02-26,monthly,1,0,,,,,,,15840,15,15,3501.0,3.0
497,Brno - venkov,1993-04-15,monthly,1,1,,,,,,,46240,15,15,290.0,3.0
498,Hl.m. Praha,1993-11-21,monthly,2,0,,,,,,,54400,15,15,3727.0,3.0
500,Breclav,1996-04-27,monthly,2,0,,,,,,,62500,15,15,11317.0,3.0
501,Rakovnik,1995-10-21,monthly,1,0,5082.0,262980.0,4383.0,60.0,current,"('F',)",57800,15,15,11265.0,3.0
502,Hl.m. Praha,1997-10-13,monthly,1,0,,,,,,,5000,15,15,3637.0,3.0
503,Hl.m. Praha,1996-08-08,monthly,1,1,,,,,,,12500,15,15,11231.0,3.0
504,Opava,1993-04-21,monthly,1,0,,,,,,,6300,15,15,339.0,3.0
505,Zlin,1996-12-16,monthly,1,0,,,,,,,2300,15,15,1329.0,3.0
506,Bruntal,1996-07-08,monthly,1,1,,,,,,,29900,15,15,11013.0,3.0
507,Usti nad Orlici,1996-06-17,monthly,1,0,,,,,,,11300,15,15,3229.0,3.0
508,Ostrava - mesto,1996-11-19,monthly,1,0,,,,,,,7650,15,15,3999.0,3.0
509,Liberec,1997-08-14,monthly,2,0,,,,,,,18900,15,15,3995.0,3.0
511,Ceske Budejovice,1996-11-10,monthly,1,0,,,,,,,58400,15,15,3765.0,3.0
512,Frydek - Mistek,1997-01-14,monthly,1,1,,,,,,,26800,15,15,3777.0,3.0
513,Jihlava,1996-11-21,monthly,1,0,,,,,,,23900,15,15,3779.0,3.0
514,Karvina,1996-03-30,monthly,1,0,,,,,,,13600,15,15,3782.0,3.0
515,Hodonin,1995-02-09,monthly,1,0,,,,,,,6000,15,15,3791.0,3.0
516,Kutna Hora,1996-02-08,monthly,2,0,,,,,,,6800,15,15,3806.0,3.0
517,Sumperk,1993-09-22,monthly,1,0,,,,,,,44640,15,15,3809.0,3.0
518,Ostrava - mesto,1994-09-09,monthly,1,0,,,,,,,8400,15,15,3813.0,3.0
519,Karlovy Vary,1993-11-12,monthly,2,0,,,,,,,13600,15,15,3818.0,3.0
520,Prostejov,1993-11-04,monthly,1,0,,,,,,,8670,15,15,3836.0,3.0
521,Nymburk,1995-10-08,monthly,1,1,,,,,,,60900,15,15,3847.0,3.0
522,Pelhrimov,1995-12-20,monthly,2,0,,,,,,,10100,15,15,3855.0,3.0
523,Hl.m. Praha,1993-08-11,monthly,1,1,,,,,,,23100,15,15,3878.0,3.0
524,Trebic,1994-05-03,monthly,1,0,,,,,,,49900,15,15,3909.0,3.0
525,Karvina,1996-03-20,monthly,1,0,5086.0,210384.0,4383.0,48.0,current,"('F',)",46900,15,15,3936.0,3.0
526,Bruntal,1996-07-16,monthly,2,0,,,,,,,35040,15,15,3963.0,3.0
528,Pelhrimov,1996-12-30,monthly,2,0,,,,,,,5350,15,15,1809.0,3.0
529,Most,1997-08-18,monthly,1,0,,,,,,,5400,15,15,789.0,3.0
530,Brno - mesto,1996-11-19,monthly,1,1,,,,,,,26000,15,15,1798.0,3.0
531,Tachov,1995-08-18,monthly,1,0,,,,,,,2144,15,15,382.0,3.0
532,Plzen - mesto,1995-09-02,monthly,1,0,,,,,,,64000,15,15,133.0,3.0
533,Teplice,1995-05-07,monthly,2,0,,,,,,,20400,15,15,5817.0,3.0
534,Hl.m. Praha,1997-05-26,monthly,1,0,,,,,,,43520,15,15,2720.0,3.0
535,Jablonec n. Nisou,1994-05-24,monthly,1,0,,,,,,,23200,15,15,4383.0,3.0
536,Ceske Budejovice,1996-10-13,monthly,1,0,,,,,,,4900,15,15,4346.0,3.0
537,Chomutov,1997-01-08,monthly,2,1,,,,,,,13900,15,15,1558.0,3.0
538,Karvina,1994-06-07,monthly,1,0,,,,,,,5300,15,15,4330.0,3.0
540,Prerov,1993-10-16,monthly,1,0,,,,,,,45300,15,15,3112.0,3.0
541,Trebic,1993-08-12,monthly,1,1,,,,,,,22800,15,15,4131.0,3.0
542,Hl.m. Praha,1993-11-01,monthly,1,0,,,,,,,8550,15,15,4091.0,3.0
543,Zlin,1994-05-03,monthly,1,0,,,,,,,5670,15,15,2116.0,3.0
544,Ceska Lipa,1995-05-15,monthly,1,1,5088.0,91152.0,3798.0,24.0,"('expired',)","('F',)",47400,15,15,4066.0,3.0
545,Brno - mesto,1993-11-24,monthly,1,0,,,,,,,27200,15,15,4026.0,3.0
546,Mlada Boleslav,1996-11-23,monthly,2,0,,,,,,,6300,15,15,2872.0,3.0
547,Karlovy Vary,1997-07-27,monthly,1,0,,,,,,,2273,15,15,2134.0,3.0
548,Jindrichuv Hradec,1994-06-07,monthly,2,0,,,,,,,9850,15,15,1485.0,3.0
549,Kolin,1996-11-27,monthly,1,1,,,,,,,16600,15,15,3746.0,3.0
550,Karlovy Vary,1997-10-17,monthly,1,0,,,,,,,8100,15,15,2176.0,3.0
551,Vsetin,1993-05-07,monthly,1,0,,,,,,,37400,15,15,7487.0,3.0
552,Ceske Budejovice,1993-08-20,monthly,1,0,,,,,,,6800,15,15,72.0,3.0
553,Plzen - mesto,1995-06-06,monthly,1,1,,,,,,,22400,15,15,34.0,3.0
554,Plzen - mesto,1996-01-26,monthly,1,1,,,,,,,22100,15,15,207.0,3.0
555,Karlovy Vary,1993-05-15,monthly,1,0,,,,,,,35800,15,15,362.0,3.0
556,Pribram,1997-06-26,monthly,1,0,,,,,,,20300,15,15,333.0,3.0
557,Hl.m. Praha,1995-11-26,monthly,1,0,,,,,,,7200,15,15,293.0,3.0
558,Praha - vychod,1996-06-15,monthly,1,0,,,,,,,8500,15,15,244.0,3.0
559,Nachod,1993-03-05,monthly,1,0,,,,,,,12000,15,15,241.0,3.0
560,Liberec,1995-08-20,monthly,1,0,,,,,,,17200,15,15,239.0,3.0
561,Praha - zapad,1996-12-12,monthly,1,0,,,,,,,8150,15,15,230.0,3.0
562,Svitavy,1993-02-25,monthly,1,0,,,,,,,24500,15,15,209.0,3.0
563,Blansko,1993-07-27,monthly,1,0,,,,,,,7700,15,15,189.0,3.0
564,Kolin,1997-12-23,monthly,1,0,,,,,,,20320,15,15,3.0,3.0
565,Most,1995-11-25,monthly,1,0,,,,,,,3760,15,15,148.0,3.0
566,Mlada Boleslav,1997-11-13,monthly,2,1,,,,,,,64500,15,15,124.0,3.0
567,Cesky Krumlov,1996-06-19,monthly,1,0,,,,,,,23800,15,15,121.0,3.0
568,Pisek,1995-03-28,monthly,1,0,,,,,,,28300,15,15,107.0,3.0
569,Sumperk,1996-10-01,monthly,1,0,,,,,,,8520,15,15,81.0,3.0
570,Beroun,1996-11-14,monthly,1,0,,,,,,,12400,15,15,65.0,3.0
571,Olomouc,1996-07-16,monthly,1,0,,,,,,,3650,15,15,42.0,3.0
572,Ceska Lipa,1994-03-27,monthly,2,0,,,,,,,29120,15,15,29.0,3.0
574,Karvina,1993-07-30,monthly,1,0,,,,,,,75900,15,15,3665.0,3.0
575,Louny,1994-04-26,monthly,2,0,,,,,,,22200,15,15,3064.0,3.0
576,Brno - venkov,1993-01-01,monthly,2,0,,,,,,,12500,15,15,2254.0,3.0
577,Rokycany,1994-09-20,monthly,1,1,,,,,,,13000,15,15,2316.0,3.0
579,Hl.m. Praha,1997-12-16,monthly,1,0,,,,,,,10500,15,15,2551.0,3.0
580,Prerov,1996-05-20,monthly,1,0,,,,,,,19040,15,15,494.0,3.0
581,Plzen - mesto,1996-10-13,monthly,1,0,,,,,,,12350,15,15,500.0,3.0
582,Pribram,1994-08-05,monthly,1,0,,,,,,,7650,15,15,2464.0,3.0
584,Tachov,1996-07-14,monthly,1,0,,,,,,,6000,15,15,2390.0,3.0
585,Kladno,1997-09-04,monthly,1,0,,,,,,,4500,600,600,2762.0,3.0
586,Brno - mesto,1995-03-16,monthly,1,0,,,,,,,33500,15,15,2986.0,3.0
587,Prachatice,1996-06-21,monthly,1,0,,,,,,,4300,600,600,2169.0,3.0
588,Zdar nad Sazavou,1993-03-14,monthly,1,0,,,,,,,8600,15,15,1136.0,3.0
589,Hl.m. Praha,1997-04-26,monthly,1,1,,,,,,,27200,15,15,2048.0,3.0
590,Svitavy,1996-02-24,monthly,1,0,,,,,,,17800,15,15,1124.0,3.0
591,Hl.m. Praha,1997-08-12,monthly,1,0,,,,,,,3600,15,15,728.0,3.0
592,Cheb,1996-12-27,monthly,1,0,,,,,,,8200,15,15,874.0,3.0
593,Rychnov nad Kneznou,1996-07-16,monthly,1,0,,,,,,,22400,15,15,2910.0,3.0
594,Brno - mesto,1994-12-09,monthly,1,0,,,,,,,6330,15,15,851.0,3.0
595,Strakonice,1996-12-21,monthly,1,0,,,,,,,65700,15,15,2754.0,3.0
596,Tachov,1994-10-13,monthly,1,1,,,,,,,62300,15,15,3005.0,3.0
597,Usti nad Labem,1993-12-05,monthly,1,0,,,,,,,25300,15,15,1779.0,3.0
598,Hl.m. Praha,1997-02-08,monthly,1,1,,,,,,,12600,15,15,3258.0,3.0
599,Brno - mesto,1996-12-04,monthly,2,0,,,,,,,12900,15,15,3584.0,3.0
600,Nachod,1997-03-13,monthly,1,1,,,,,,,18600,15,15,3567.0,3.0
601,Rokycany,1993-08-04,monthly,1,0,,,,,,,5790,15,15,3566.0,3.0
602,Hradec Kralove,1995-10-27,monthly,1,0,,,,,,,7200,15,15,3468.0,3.0
603,Uherske Hradiste,1996-06-11,monthly,1,1,,,,,,,27520,15,15,3402.0,3.0
604,Pribram,1993-11-26,monthly,1,0,,,,,,,22200,15,15,3391.0,3.0
605,Znojmo,1997-02-04,monthly,1,0,,,,,,,10400,15,15,3364.0,3.0
606,Prerov,1997-11-04,monthly,1,1,,,,,,,22500,15,15,291.0,3.0
607,Jindrichuv Hradec,1995-02-17,monthly,1,0,,,,,,,6700,15,15,3216.0,3.0
608,Ceska Lipa,1995-03-27,monthly,2,0,,,,,,,6100,15,15,2838.0,3.0
609,Vyskov,1994-05-15,monthly,2,0,,,,,,,4680,15,15,395.0,3.0
610,Ostrava - mesto,1994-08-11,monthly,2,1,,,,,,,57800,15,15,1380.0,3.0
611,Nachod,1997-07-21,monthly,2,0,,,,,,,2700,15,15,1350.0,3.0
612,Hl.m. Praha,1996-05-27,monthly,2,0,,,,,,,4500,15,15,2953.0,3.0
614,Klatovy,1997-06-07,monthly,1,0,,,,,,,3760,15,15,441.0,3.0
615,Olomouc,1996-04-09,monthly,1,0,,,,,,,2300,15,15,2891.0,3.0
616,Hradec Kralove,1993-10-14,monthly,1,0,,,,,,,9500,15,15,2858.0,3.0
617,Ostrava - mesto,1996-08-23,monthly,1,0,,,,,,,34500,15,15,370.0,3.0
618,Hl.m. Praha,1996-10-02,monthly,1,1,,,,,,,32400,15,15,2062.0,3.0
620,Plzen - mesto,1996-02-18,monthly,1,0,,,,,,,4700,100,100,1647.0,3.0
621,Usti nad Orlici,1996-06-01,monthly,2,0,,,,,,,41500,15,15,1482.0,3.0
622,Karlovy Vary,1997-06-22,monthly,1,0,,,,,,,29500,11,11,1019.0,3.0
623,Hl.m. Praha,1993-03-24,monthly,2,0,,,,,,,3900,15,15,1486.0,3.0
624,Karvina,1993-10-11,monthly,1,0,,,,,,,63800,15,15,1002.0,3.0
625,Karvina,1995-07-12,monthly,1,0,,,,,,,62900,15,15,1496.0,3.0
626,Olomouc,1993-11-11,monthly,2,0,,,,,,,30080,15,15,1000.0,3.0
627,Vyskov,1993-02-05,monthly,1,0,,,,,,,24100,15,15,954.0,3.0
628,Olomouc,1994-01-03,monthly,1,0,,,,,,,5760,15,15,922.0,3.0
629,Tachov,1994-07-25,monthly,1,0,,,,,,,9800,15,15,913.0,3.0
630,Novy Jicin,1993-06-29,monthly,1,0,,,,,,,7400,15,15,905.0,3.0
631,Frydek - Mistek,1996-03-25,monthly,1,0,,,,,,,5600,15,15,902.0,3.0
632,Rokycany,1996-05-14,monthly,1,0,,,,,,,3960,15,15,883.0,3.0
633,Hodonin,1995-12-06,monthly,1,0,,,,,,,11950,15,15,867.0,3.0
635,Tabor,1994-08-21,monthly,1,0,,,,,,,58100,0,0,1529.0,3.0
636,Prerov,1997-04-24,monthly,1,0,,,,,,,4000,15,15,1565.0,3.0
637,Semily,1996-08-27,monthly,1,0,,,,,,,6400,15,15,1567.0,3.0
638,Znojmo,1995-06-28,monthly,1,0,,,,,,,23800,15,15,848.0,3.0
639,Hl.m. Praha,1997-11-03,monthly,2,0,,,,,,,5300,15,15,843.0,3.0
640,Ceska Lipa,1993-06-02,monthly,1,0,,,,,,,4300,15,15,1577.0,3.0
641,Teplice,1997-06-22,monthly,1,1,,,,,,,30300,15,15,1591.0,3.0
643,Zlin,1997-10-28,monthly,1,0,,,,,,,10880,15,15,1594.0,3.0
644,Kladno,1997-11-06,monthly,1,0,,,,,,,1500,15,15,1471.0,3.0
645,Karvina,1997-08-21,monthly,1,0,,,,,,,56200,15,15,1020.0,3.0
646,Trutnov,1996-01-06,monthly,1,0,,,,,,,9600,15,15,425.0,3.0
647,Hl.m. Praha,1997-04-28,monthly,2,0,,,,,,,12000,15,15,1287.0,3.0
648,Rakovnik,1993-11-09,monthly,1,1,,,,,,,54100,15,15,1340.0,3.0
650,Beroun,1995-01-28,monthly,1,0,,,,,,,9300,15,15,1348.0,3.0
651,Olomouc,1993-11-28,monthly,1,0,,,,,,,64000,15,15,1366.0,3.0
652,Tabor,1993-01-05,monthly,1,0,,,,,,,37600,15,15,1316.0,3.0
653,Plzen - jih,1997-08-19,monthly,2,0,,,,,,,18200,15,15,1412.0,3.0
654,Vyskov,1994-10-16,monthly,1,0,,,,,,,11500,15,15,1413.0,3.0
655,Blansko,1993-03-24,monthly,1,1,,,,,,,27500,15,15,1315.0,3.0
656,Beroun,1996-08-18,monthly,1,0,,,,,,,15360,15,15,1306.0,3.0
657,Pardubice,1993-08-08,monthly,1,0,,,,,,,16960,15,15,1292.0,3.0
658,Kladno,1996-01-10,monthly,1,0,,,,,,,3680,15,15,1276.0,3.0
