"account_id","district_name","open_date","statement_frequency","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan_default","loan","max_withdrawal","min_withdrawal","cc_payments","max_balance","min_balance"
270,NA,"1995-01-23","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,96,174283,-41126
271,NA,"1996-08-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,59,174283,-41126
272,NA,"1996-10-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,53,174283,-41126
273,NA,"1993-07-11","after every transaction",1,0,NA,NA,NA,NA,NA,"F",87400,0,162,174283,-41126
274,NA,"1993-08-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,132,174283,-41126
275,NA,"1996-01-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,73,174283,-41126
276,NA,"1997-12-08","monthly",1,1,160920,4470,36,"current",FALSE,"T",87400,0,27,174283,-41126
277,NA,"1994-05-01","after every transaction",1,1,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
278,NA,"1996-04-08","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,67,174283,-41126
279,NA,"1993-04-14","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,133,174283,-41126
280,NA,"1993-01-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,159,174283,-41126
281,NA,"1996-10-27","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,70,174283,-41126
282,NA,"1997-05-12","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,39,174283,-41126
283,NA,"1996-04-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,61,174283,-41126
284,NA,"1997-07-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,39,174283,-41126
285,NA,"1995-05-08","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,91,174283,-41126
286,NA,"1996-03-27","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,68,174283,-41126
287,NA,"1993-10-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,121,174283,-41126
288,NA,"1995-03-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,87,174283,-41126
289,NA,"1994-03-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,117,174283,-41126
290,NA,"1993-12-02","monthly",1,0,123696,2577,48,"expired",FALSE,"T",87400,0,160,174283,-41126
291,NA,"1997-06-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,67,174283,-41126
292,NA,"1997-02-26","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,43,174283,-41126
293,NA,"1997-05-04","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,43,174283,-41126
294,NA,"1997-01-05","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
295,NA,"1997-11-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,27,174283,-41126
296,NA,"1996-02-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,75,174283,-41126
297,NA,"1996-09-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,99,174283,-41126
298,NA,"1997-12-02","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,30,174283,-41126
299,NA,"1993-04-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,181,174283,-41126
300,NA,"1993-06-23","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,130,174283,-41126
301,NA,"1995-09-10","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,75,174283,-41126
302,NA,"1996-05-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,65,174283,-41126
303,NA,"1996-07-25","monthly",1,1,112752,3132,36,"current",FALSE,"T",87400,0,62,174283,-41126
304,NA,"1997-03-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,43,174283,-41126
305,NA,"1996-10-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
306,NA,"1993-06-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,150,174283,-41126
307,NA,"1997-08-07","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,35,174283,-41126
308,NA,"1995-10-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
309,NA,"1997-04-25","monthly",1,0,91248,1901,48,"current",FALSE,"T",87400,0,42,174283,-41126
311,NA,"1997-08-08","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,38,174283,-41126
312,NA,"1996-01-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,80,174283,-41126
313,NA,"1996-07-06","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,61,174283,-41126
314,NA,"1996-01-26","after every transaction",2,0,66840,2785,24,"current",FALSE,"T",87400,0,74,174283,-41126
315,NA,"1997-12-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,7,174283,-41126
316,NA,"1997-05-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,69,174283,-41126
317,NA,"1993-03-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,141,174283,-41126
318,NA,"1994-09-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,134,174283,-41126
319,NA,"1995-10-17","weekly",1,0,369000,6150,60,"current",FALSE,"T",87400,0,112,174283,-41126
320,NA,"1997-01-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,86,174283,-41126
321,NA,"1993-11-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,120,174283,-41126
322,NA,"1993-02-20","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,144,174283,-41126
323,NA,"1997-02-23","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,41,174283,-41126
324,NA,"1996-08-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,53,174283,-41126
325,NA,"1996-10-06","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,55,174283,-41126
326,NA,"1997-08-06","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,35,174283,-41126
327,NA,"1993-06-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,143,174283,-41126
328,NA,"1997-09-18","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
329,NA,"1996-10-19","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,53,174283,-41126
330,NA,"1996-11-24","monthly",2,0,331584,6908,48,"current",FALSE,"T",87400,0,51,174283,-41126
331,NA,"1995-10-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,79,174283,-41126
332,NA,"1996-01-12","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,91,174283,-41126
333,NA,"1996-12-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,45,174283,-41126
334,NA,"1993-05-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,138,174283,-41126
335,NA,"1996-01-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,68,174283,-41126
336,NA,"1995-10-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,78,174283,-41126
337,NA,"1995-11-25","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,82,174283,-41126
338,NA,"1995-11-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,80,174283,-41126
339,NA,"1996-09-11","weekly",2,1,468060,7801,60,"current",FALSE,"T",87400,0,58,174283,-41126
340,NA,"1993-11-03","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,125,174283,-41126
341,NA,"1996-11-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
342,NA,"1996-10-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
343,NA,"1994-04-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,132,174283,-41126
344,NA,"1993-12-01","monthly",1,0,100980,1683,60,"current",FALSE,"T",87400,0,128,174283,-41126
345,NA,"1993-11-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,132,174283,-41126
346,NA,"1993-01-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,146,174283,-41126
347,NA,"1993-12-13","monthly",1,0,187224,7801,24,"expired",TRUE,"T",87400,0,150,174283,-41126
348,NA,"1995-11-15","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,76,174283,-41126
349,NA,"1997-06-08","monthly",2,0,42816,3568,12,"current",FALSE,"T",87400,0,51,174283,-41126
350,NA,"1996-10-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,51,174283,-41126
351,NA,"1997-02-17","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
352,NA,"1994-07-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,109,174283,-41126
353,NA,"1995-08-30","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
354,NA,"1993-10-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
355,NA,"1996-02-01","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,94,174283,-41126
356,NA,"1996-03-12","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,68,174283,-41126
357,NA,"1996-03-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
358,NA,"1993-12-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,131,174283,-41126
359,NA,"1994-12-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,93,174283,-41126
360,NA,"1996-05-14","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
361,NA,"1993-02-27","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,142,174283,-41126
362,NA,"1993-04-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,170,174283,-41126
363,NA,"1994-05-06","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,141,174283,-41126
364,NA,"1997-01-20","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,43,174283,-41126
365,NA,"1993-12-12","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,128,174283,-41126
366,NA,"1996-10-23","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,54,174283,-41126
367,NA,"1997-05-09","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,42,174283,-41126
368,NA,"1993-07-06","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,145,174283,-41126
370,NA,"1994-02-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,113,174283,-41126
371,NA,"1996-08-02","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
372,NA,"1995-09-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,83,174283,-41126
373,NA,"1996-06-20","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,75,174283,-41126
374,NA,"1993-01-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,150,174283,-41126
375,NA,"1996-06-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
376,NA,"1995-03-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,93,174283,-41126
377,NA,"1994-08-19","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,154,174283,-41126
378,NA,"1996-07-22","monthly",1,0,230400,3840,60,"current",FALSE,"T",87400,0,103,174283,-41126
379,NA,"1996-05-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,74,174283,-41126
381,NA,"1993-07-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,141,174283,-41126
382,NA,"1996-08-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,53,174283,-41126
383,NA,"1997-05-15","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,36,174283,-41126
384,NA,"1997-09-14","weekly",1,1,NA,NA,NA,NA,NA,"F",87400,0,47,174283,-41126
385,NA,"1993-04-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,139,174283,-41126
386,NA,"1997-08-11","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,36,174283,-41126
387,NA,"1997-09-19","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
388,NA,"1995-02-11","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,117,174283,-41126
389,NA,"1993-08-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,149,174283,-41126
390,NA,"1996-02-16","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,126,174283,-41126
391,NA,"1993-12-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,217,174283,-41126
392,NA,"1996-07-14","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,69,174283,-41126
393,NA,"1995-02-04","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,96,174283,-41126
395,NA,"1993-03-12","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,140,174283,-41126
396,NA,"1993-03-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,140,174283,-41126
397,NA,"1993-10-26","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,129,174283,-41126
398,NA,"1997-10-24","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,26,174283,-41126
399,NA,"1996-08-27","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,67,174283,-41126
400,NA,"1993-07-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
401,NA,"1993-01-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,145,174283,-41126
402,NA,"1997-09-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,32,174283,-41126
403,NA,"1993-07-29","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,128,174283,-41126
404,NA,"1995-04-28","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,94,174283,-41126
405,NA,"1997-03-13","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
406,NA,"1996-09-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,57,174283,-41126
407,NA,"1997-04-18","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,44,174283,-41126
408,NA,"1993-07-21","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
409,NA,"1996-06-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,67,174283,-41126
410,NA,"1996-10-15","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
411,NA,"1993-02-05","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,147,174283,-41126
412,NA,"1996-01-21","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,90,174283,-41126
413,NA,"1996-07-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,57,174283,-41126
414,NA,"1996-01-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,73,174283,-41126
415,NA,"1993-03-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,150,174283,-41126
416,NA,"1996-08-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,53,174283,-41126
417,NA,"1996-01-27","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,86,174283,-41126
418,NA,"1995-08-27","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,82,174283,-41126
419,NA,"1993-10-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,143,174283,-41126
420,NA,"1995-08-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,90,174283,-41126
421,NA,"1997-11-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,28,174283,-41126
422,NA,"1994-08-29","weekly",1,1,NA,NA,NA,NA,NA,"F",87400,0,104,174283,-41126
423,NA,"1993-03-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
424,NA,"1997-02-17","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,46,174283,-41126
425,NA,"1993-03-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,170,174283,-41126
426,NA,"1993-11-29","monthly",1,0,252060,4201,60,"current",TRUE,"T",87400,0,150,174283,-41126
427,NA,"1994-07-24","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,112,174283,-41126
428,NA,"1993-02-27","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,139,174283,-41126
429,NA,"1995-09-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,82,174283,-41126
430,NA,"1995-09-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,62,174283,-41126
431,NA,"1996-11-05","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,54,174283,-41126
432,NA,"1993-06-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,138,174283,-41126
433,NA,"1993-06-12","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,99,174283,-41126
434,NA,"1996-12-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,50,174283,-41126
435,NA,"1993-01-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,139,174283,-41126
436,NA,"1996-08-07","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,60,174283,-41126
437,NA,"1993-12-03","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,134,174283,-41126
438,NA,"1997-06-23","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,19,174283,-41126
439,NA,"1996-04-15","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,82,174283,-41126
440,NA,"1996-12-22","monthly",1,0,84288,1756,48,"current",FALSE,"T",87400,0,52,174283,-41126
441,NA,"1993-12-17","weekly",2,1,NA,NA,NA,NA,NA,"F",87400,0,129,174283,-41126
442,NA,"1997-03-30","monthly",1,0,357840,7455,48,"current",TRUE,"T",87400,0,35,174283,-41126
443,NA,"1993-01-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,139,174283,-41126
444,NA,"1996-05-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
445,NA,"1993-07-29","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
446,NA,"1993-06-15","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,133,174283,-41126
447,NA,"1996-08-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,57,174283,-41126
449,NA,"1994-11-22","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,95,174283,-41126
450,NA,"1996-05-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,59,174283,-41126
451,NA,"1994-05-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,74,174283,-41126
452,NA,"1995-11-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,87,174283,-41126
453,NA,"1997-04-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,42,174283,-41126
454,NA,"1995-05-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,109,174283,-41126
455,NA,"1995-04-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,96,174283,-41126
456,NA,"1993-01-21","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,143,174283,-41126
458,NA,"1995-06-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,87,174283,-41126
459,NA,"1993-01-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,22,174283,-41126
460,NA,"1994-04-18","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,110,174283,-41126
461,NA,"1993-02-18","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,138,174283,-41126
462,NA,"1993-11-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,126,174283,-41126
463,NA,"1995-05-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,90,174283,-41126
464,NA,"1997-05-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,35,174283,-41126
465,NA,"1993-02-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,168,174283,-41126
466,NA,"1996-02-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,25,174283,-41126
467,NA,"1993-09-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,144,174283,-41126
468,NA,"1996-03-19","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,68,174283,-41126
469,NA,"1997-07-14","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,39,174283,-41126
470,NA,"1994-03-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,134,174283,-41126
471,NA,"1995-06-07","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,99,174283,-41126
472,NA,"1996-10-11","monthly",1,0,196800,8200,24,"current",TRUE,"T",87400,0,54,174283,-41126
473,NA,"1996-10-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,54,174283,-41126
474,NA,"1995-12-06","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,91,174283,-41126
475,NA,"1997-05-11","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,35,174283,-41126
476,NA,"1997-04-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,10,174283,-41126
477,NA,"1993-01-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,144,174283,-41126
478,NA,"1994-07-16","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,108,174283,-41126
479,NA,"1995-11-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,71,174283,-41126
480,NA,"1997-01-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,47,174283,-41126
481,NA,"1996-04-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,62,174283,-41126
483,NA,"1997-07-15","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,31,174283,-41126
484,NA,"1995-01-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,99,174283,-41126
485,NA,"1993-01-04","after every transaction",1,0,NA,NA,NA,NA,NA,"F",87400,0,195,174283,-41126
486,NA,"1995-11-21","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,99,174283,-41126
487,NA,"1995-11-14","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,84,174283,-41126
488,NA,"1996-06-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,23,174283,-41126
489,NA,"1993-05-17","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
490,NA,"1995-05-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,83,174283,-41126
491,NA,"1996-05-12","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
492,NA,"1993-10-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
493,NA,"1994-04-05","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,116,174283,-41126
494,NA,"1993-03-11","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,162,174283,-41126
496,NA,"1993-02-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,173,174283,-41126
497,NA,"1993-04-15","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,138,174283,-41126
498,NA,"1993-11-21","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,130,174283,-41126
500,NA,"1996-04-27","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,75,174283,-41126
501,NA,"1995-10-21","monthly",1,0,262980,4383,60,"current",FALSE,"T",87400,0,95,174283,-41126
502,NA,"1997-10-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,36,174283,-41126
503,NA,"1996-08-08","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,60,174283,-41126
504,NA,"1993-04-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,133,174283,-41126
505,NA,"1996-12-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,45,174283,-41126
506,NA,"1996-07-08","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
507,NA,"1996-06-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
508,NA,"1996-11-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,64,174283,-41126
509,NA,"1997-08-14","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,34,174283,-41126
510,NA,"1993-06-02","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,136,174283,-41126
511,NA,"1996-11-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
512,NA,"1997-01-14","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,48,174283,-41126
513,NA,"1996-11-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,66,174283,-41126
514,NA,"1996-03-30","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,68,174283,-41126
515,NA,"1995-02-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,95,174283,-41126
516,NA,"1996-02-08","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,71,174283,-41126
517,NA,"1993-09-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,129,174283,-41126
518,NA,"1994-09-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,99,174283,-41126
519,NA,"1993-11-12","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,120,174283,-41126
520,NA,"1993-11-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,125,174283,-41126
521,NA,"1995-10-08","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
522,NA,"1995-12-20","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
523,NA,"1993-08-11","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,132,174283,-41126
524,NA,"1994-05-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,114,174283,-41126
525,NA,"1996-03-20","monthly",1,0,210384,4383,48,"current",FALSE,"T",87400,0,77,174283,-41126
526,NA,"1996-07-16","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,62,174283,-41126
528,NA,"1996-12-30","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,45,174283,-41126
529,NA,"1997-08-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,41,174283,-41126
530,NA,"1996-11-19","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
531,NA,"1995-08-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
532,NA,"1995-09-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,104,174283,-41126
533,NA,"1995-05-07","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,94,174283,-41126
534,NA,"1997-05-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,41,174283,-41126
535,NA,"1994-05-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,111,174283,-41126
536,NA,"1996-10-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
537,NA,"1997-01-08","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
538,NA,"1994-06-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,111,174283,-41126
539,NA,"1993-02-16","after every transaction",1,1,NA,NA,NA,NA,NA,"F",87400,0,155,174283,-41126
540,NA,"1993-10-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,206,174283,-41126
